Year,FED Id,FED Name,Winning Pid,Population,Total Ballots,Valid Ballots,LIB,CPC,NDP,BQ,GRN,OTH
2015,24027,Gatineau,LIB,106424,58322,57800,31076,4733,15352,5455,942,242
2015,24028,Hochelaga,NDP,103436,52781,51904,15534,3555,16034,14389,1654,738
2015,24029,Honoré-Mercier,LIB,102587,52340,51658,29211,6226,8478,6680,814,249
2015,24030,Hull--Aylmer,LIB,103447,55831,55440,28478,4278,17472,3625,1035,552
2015,24031,Joliette,BQ ,100683,57798,56689,15995,5705,14566,18875,1335,213
2015,24032,Jonquière,NDP,87596,49002,48103,13700,8124,14039,11202,656,382
2015,24033,La Pointe-de-l'Île,BQ ,103512,56138,55226,15777,4408,14777,18545,1130,589
2015,24034,La Prairie,LIB,99811,58568,57572,20993,6859,13174,15107,1235,204
2015,24035,Lac-Saint-Jean,CPC,105783,56204,55279,10193,18393,15735,10152,806,0
2015,24036,Lac-Saint-Louis,LIB,108795,62633,62312,39965,10857,7997,1681,1812,0
2015,24037,LaSalle--Émard--Verdun,LIB,105317,54586,53763,23603,3713,15566,9164,1717,0
2015,24038,Laurentides--Labelle,LIB,111357,64203,63173,20277,6209,16644,18792,1251,0
2015,24039,Laurier--Sainte-Marie,NDP,107034,55275,54681,12938,2242,20929,15699,1904,969
2015,24040,Laval--Les Îles,LIB,103053,54888,54205,25857,9811,10710,6731,921,175
2015,24042,Lévis--Lotbinière,CPC,107593,63563,62588,13562,31357,9246,7163,1124,136
2015,24041,Longueuil--Charles-LeMoyne,LIB,104895,52632,51707,18301,4961,12468,13974,1510,493
2015,24043,Longueuil--Saint-Hubert,NDP,104366,59138,58199,17468,5087,18171,15873,1447,153
2015,24044,Louis-Hébert,LIB,104038,62371,61744,21516,16789,12850,8900,1561,128
2015,24045,Louis-Saint-Laurent,CPC,106888,65535,64683,13852,32637,10296,6688,1210,0
2015,24046,Manicouagan,BQ ,94766,42675,42030,12343,4317,7359,17338,673,0
2015,24065,Marc-Aurèle-Fortin,LIB,96082,55294,54525,22323,6498,12827,11820,1057,0
2015,24047,Mégantic--L'Érable,CPC,88745,48228,47287,13308,16749,10386,5838,1006,0
2015,24048,Mirabel,BQ ,103536,60596,59418,15514,6020,17873,18710,1301,0
2015,24049,Montarville,LIB,95095,58798,57917,18848,6284,14296,16460,1388,641
2015,24050,Montcalm,BQ ,99518,54235,53009,14484,5093,12431,19405,976,620
2015,24051,Montmagny--L'Islet--Kamouraska--Rivière-du-Loup,CPC,97261,50020,49243,14002,14274,11918,7939,823,287
2015,24052,Mount Royal,LIB,101258,48476,48051,24187,18201,3884,908,747,124
2015,24053,Notre-Dame-de-Grâce--Westmount,LIB,104410,51904,51593,29755,7414,11229,1282,1581,332
2015,24054,Outremont,NDP,100916,44045,43619,14597,4159,19242,3668,1575,378
2015,24055,Papineau,LIB,108977,51468,50770,26391,2390,13132,6182,1443,1232
2015,24014,Pierre-Boucher--Les Patriotes--Verchères,BQ ,95326,60190,59390,16794,6079,14454,17007,5056,0
2015,24056,Pierrefonds--Dollard,LIB,108740,58873,58505,34319,11694,9584,2043,865,0
2015,24057,Pontiac,LIB,106499,63092,62625,34154,8716,14090,4337,1089,239
2015,24058,Portneuf--Jacques-Cartier,CPC,104394,62840,62059,13322,27290,13686,6665,1096,0
2015,24059,Québec,LIB,96525,54687,53867,15566,11737,14566,10153,1570,275
2015,24060,Repentigny,BQ ,111191,66390,65211,17798,7053,15167,22618,1242,1333
2015,24061,Richmond--Arthabaska,CPC,103897,59529,58617,14463,18505,14213,10068,984,384
2015,24018,Rimouski-Neigette--Témiscouata--Les Basques,NDP,84809,45439,44946,12594,3363,19374,8673,669,273
2015,24062,Rivière-des-Mille-Îles,LIB,102816,58973,58046,18787,6099,17111,14755,1136,158
2015,24063,Rivière-du-Nord,BQ ,102085,57701,56657,14933,4793,17077,18157,1436,261
2015,24064,Rosemont--La Petite-Patrie,NDP,106293,59123,58335,12068,2510,28672,12283,1783,1019
2015,24066,Saint-Hyacinthe--Bagot,NDP,99629,55583,54369,14980,9098,15578,13200,1243,270
2015,24067,Saint-Jean,LIB,108244,61617,60386,20022,6549,17555,14979,1281,0
2015,24068,Saint-Laurent,LIB,93842,40739,40330,24832,7867,4646,1879,977,129
2015,24069,Saint-Léonard--Saint-Michel,LIB,110649,45220,44531,28826,4957,6611,3204,805,128
2015,24070,Saint-Maurice--Champlain,LIB,110273,60122,58947,24475,9592,12245,11295,1144,196
2015,24071,Salaberry--Suroît,NDP,107036,62533,61535,17955,6132,18726,17452,867,403
2015,24072,Shefford,LIB,107538,60219,58920,22957,7529,13945,13092,1397,0
2015,24073,Sherbrooke,NDP,107988,58096,57300,17071,5391,21410,11717,1143,568
2015,24075,Terrebonne,BQ ,106322,59540,58284,16316,6615,14928,19238,1016,171
2015,24013,Thérèse-De Blainville,LIB,98499,57255,56248,18281,7000,14022,15238,1352,355
2015,24076,Trois-Rivières,NDP,108774,61229,60289,18224,11231,19193,10249,1032,360
2015,24074,Vaudreuil--Soulanges,LIB,111905,66242,65528,30550,9048,14627,9858,1445,0
2015,24077,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs,LIB,103070,50599,50164,25491,5948,11757,4307,2398,263
2015,24078,Vimy,LIB,104373,55284,54343,25082,7262,11391,9068,1280,260
2015,35001,Ajax,LIB,109600,56513,56307,31458,19374,4630,0,788,57
2015,35002,Algoma--Manitoulin--Kapuskasing,NDP,79801,41535,41374,14111,9820,16516,0,927,0
2015,35003,Aurora--Oak Ridges--Richmond Hill,LIB,106064,51184,50980,24132,23039,2912,0,654,243
2015,35004,Barrie--Innisfil,CPC,101584,49528,49341,18308,22901,5812,0,1991,329
2015,35005,Barrie--Springwater--Oro-Medonte,CPC,97876,50716,50535,21005,21091,5202,0,2648,589
2015,35006,Bay of Quinte,LIB,109488,57924,57713,29281,19781,7001,0,1278,372
2015,35007,Beaches--East York,LIB,107084,55746,55530,27458,9124,17113,0,1433,402
2015,35008,Brampton Centre,LIB,103122,39896,39632,19277,13345,5993,0,844,173
2015,35009,Brampton East,LIB,99712,45510,45206,23652,10642,10400,0,512,0
2015,35010,Brampton North,LIB,111951,48484,48166,23297,15888,7946,0,915,120
2015,35011,Brampton South,LIB,107364,45734,45464,23681,15929,4843,0,1011,0
2015,35012,Brampton West,LIB,101762,43643,43398,24256,13068,5400,0,674,0
2015,35013,Brantford--Brant,CPC,132443,63544,63272,19422,25874,15715,0,1582,679
2015,35014,Bruce--Grey--Owen Sound,CPC,106475,56545,56333,21879,26297,6270,0,1887,0
2015,35015,Burlington,LIB,120569,70363,70100,32229,29780,6381,0,1710,0
2015,35016,Cambridge,LIB,111693,53566,53339,23024,20613,7397,0,1723,582
2015,35088,Carleton,CPC,89522,59435,59239,25913,27762,3632,0,1932,0
2015,35017,Chatham-Kent--Leamington,CPC,111866,52234,51971,19351,21677,9549,0,1394,0
2015,35018,Davenport,LIB,102360,49871,49584,21947,5233,20506,0,1530,368
2015,35019,Don Valley East,LIB,93007,41845,41588,24048,12155,4307,0,1078,0
2015,35020,Don Valley North,LIB,103073,45946,45687,23494,17279,3896,0,1018,0
2015,35021,Don Valley West,LIB,99820,51303,51086,27472,19206,3076,0,848,484
2015,35022,Dufferin--Caledon,CPC,116341,60683,60451,23643,27977,4398,0,4433,0
2015,35023,Durham,CPC,115395,64418,64185,22949,28967,10289,0,1616,364
2015,35024,Eglinton--Lawrence,LIB,113150,56120,55792,27278,23788,3505,0,799,422
2015,35025,Elgin--Middlesex--London,CPC,110109,57163,56933,17642,28023,8771,0,1783,714
2015,35026,Essex,NDP,120477,60772,60531,12639,21602,25072,0,1141,77
2015,35027,Etobicoke Centre,LIB,114910,62105,61802,32612,23070,4886,0,856,378
2015,35029,Etobicoke North,LIB,117601,42321,42064,26251,9673,5220,0,524,396
2015,35028,Etobicoke--Lakeshore,LIB,115437,64815,64508,34638,20932,7030,0,1507,401
2015,35030,Flamborough--Glanbrook,CPC,97081,55730,55510,21728,24137,7779,0,1866,0
2015,35031,Glengarry--Prescott--Russell,LIB,106240,64572,64173,34189,23367,5087,0,1153,377
2015,35032,Guelph,LIB,121688,70166,69868,34303,18407,8392,0,7909,857
2015,35033,Haldimand--Norfolk,CPC,108051,56302,55990,20487,24714,7625,0,1857,1307
2015,35034,Haliburton--Kawartha Lakes--Brock,CPC,110182,62037,61834,19634,27718,12012,0,2470,0
2015,35035,Hamilton Centre,NDP,101932,41352,41083,13718,6018,18719,0,1778,850
2015,35036,Hamilton East--Stoney Creek,LIB,107786,50625,50332,19622,12715,16465,0,1305,225
2015,35037,Hamilton Mountain,NDP,103615,50861,50554,16933,12991,18146,0,1283,1201
2015,35038,Hamilton West--Ancaster--Dundas,LIB,109535,62551,62279,29694,19821,10131,0,2633,0
2015,35039,Hastings--Lennox and Addington,LIB,92528,49996,49797,21104,20879,6348,0,1466,0
2015,35121,Humber River--Black Creek,LIB,108198,36192,35859,23995,7228,3851,0,584,201
2015,35040,Huron--Bruce,CPC,104842,58477,58245,23129,26174,7544,0,1398,0
2015,35041,Kanata--Carleton,LIB,100846,63514,63323,32477,24829,4313,0,1704,0
2015,35042,Kenora,LIB,55977,30896,30752,10918,8751,10420,0,501,162
2015,35043,King--Vaughan,LIB,109235,54976,54686,25908,24170,3571,0,1037,0
2015,35044,Kingston and the Islands,LIB,116996,66014,65772,36421,14928,11185,0,2933,305
2015,35045,Kitchener Centre,LIB,102433,52572,52280,25504,15872,8680,0,1597,627
2015,35047,Kitchener South--Hespeler,LIB,97673,48088,47829,20215,17544,7440,0,1767,863
2015,35046,Kitchener--Conestoga,CPC,93827,47926,47699,20398,20649,4653,0,1314,685
2015,35048,Lambton--Kent--Middlesex,CPC,105919,56587,56363,16592,28300,9598,0,1873,0
2015,35049,Lanark--Frontenac--Kingston,CPC,98409,57462,57240,19325,27399,8073,0,2025,418
2015,35050,Leeds--Grenville--Thousand Islands and Rideau Lakes,CPC,99306,56625,56436,22888,26738,4722,0,2088,0
2015,35052,London North Centre,LIB,118079,64538,64271,32427,19990,9423,0,2286,145
2015,35053,London West,LIB,119090,68313,68027,31167,24036,10087,0,1918,819
2015,35051,London--Fanshawe,NDP,119334,55028,54745,17214,14891,20684,0,1604,352
2015,35054,Markham--Stouffville,LIB,109780,59962,59773,29416,25565,3647,0,1145,0
2015,35055,Markham--Thornhill,LIB,102221,43097,42857,23878,13849,4595,0,535,0
2015,35056,Markham--Unionville,CPC,104693,50085,49839,21596,24605,2528,0,1110,0
2015,35057,Milton,CPC,88065,49518,49308,19940,22378,5366,0,1131,493
2015,35058,Mississauga Centre,LIB,118756,52194,51852,28372,17431,4920,0,1129,0
2015,35059,Mississauga East--Cooksville,LIB,121792,52204,51917,28154,18353,4481,0,766,163
2015,35060,Mississauga--Erin Mills,LIB,117199,55592,55347,27520,21716,5206,0,905,0
2015,35061,Mississauga--Lakeshore,LIB,118893,59544,59273,28279,24435,4735,0,1397,427
2015,35062,Mississauga--Malton,LIB,118046,44493,44256,26165,11701,5450,0,737,203
2015,35063,Mississauga--Streetsville,LIB,118757,56216,55999,26792,22621,5040,0,1293,253
2015,35064,Nepean,LIB,104775,65150,64888,34017,23442,5324,0,1513,592
2015,35065,Newmarket--Aurora,LIB,109457,56721,56464,25508,24057,4806,0,1331,762
2015,35066,Niagara Centre,LIB,105860,55005,54682,19513,16248,17218,0,1316,387
2015,35067,Niagara Falls,CPC,128357,65064,64711,22318,27235,13525,0,1633,0
2015,35068,Niagara West,CPC,86533,50899,50657,16581,24732,5802,0,1511,2031
2015,35069,Nickel Belt,LIB,90962,49305,49113,21021,8221,18556,0,1217,98
2015,35070,Nipissing--Timiskaming,LIB,90996,49099,48875,25357,14325,7936,0,1257,0
2015,35071,Northumberland--Peterborough South,LIB,107840,63876,63609,27043,25165,9411,0,1990,0
2015,35072,Oakville,LIB,119649,64948,64703,31956,27497,3830,0,1420,0
2015,35073,Oakville North--Burlington,LIB,114378,61068,60796,28415,26342,4405,0,968,666
2015,35076,Orléans,LIB,119247,78260,77988,46542,23821,6215,0,1410,0
2015,35074,Oshawa,CPC,125771,60914,60686,16588,23162,19339,0,1522,75
2015,35075,Ottawa Centre,LIB,113619,75886,75500,32211,10943,29098,0,2246,1002
2015,35077,Ottawa South,LIB,121894,65000,64649,38831,15711,7480,0,1888,739
2015,35079,Ottawa West--Nepean,LIB,111881,63220,62913,35199,18893,6195,0,1772,854
2015,35078,Ottawa--Vanier,LIB,110999,63773,63355,36474,12109,12194,0,1947,631
2015,35080,Oxford,CPC,108656,57091,56850,18299,25966,9406,0,2004,1175
2015,35081,Parkdale--High Park,LIB,105103,58836,58567,24623,7641,23566,0,1743,994
2015,35082,Parry Sound--Muskoka,CPC,91263,51413,51279,19937,22206,5183,0,3704,249
2015,35083,Perth--Wellington,CPC,104912,52037,51851,19480,22255,7756,0,1347,1013
2015,35084,Peterborough--Kawartha,LIB,115269,66732,66542,29159,23335,12437,0,1480,131
2015,35085,Pickering--Uxbridge,LIB,109344,59381,59159,29757,22591,5446,0,1365,0
2015,35086,Renfrew--Nipissing--Pembroke,CPC,102537,57423,57159,18666,26195,4893,0,1105,6300
2015,35087,Richmond Hill,LIB,108658,49366,49113,23032,21275,3950,0,856,0
2015,35089,St. Catharines,LIB,110596,57834,57591,24870,21637,9511,0,1488,85
2015,35091,Sarnia--Lambton,CPC,106293,58392,58125,15853,22565,18102,0,1605,0
2015,35092,Sault Ste. Marie,LIB,82052,43957,43757,19582,13615,9543,0,934,83
2015,35094,Scarborough Centre,LIB,108826,45436,45029,22753,14705,5227,0,960,1384
2015,35096,Scarborough North,LIB,101080,39404,39188,18904,10737,8648,0,579,320
2015,35098,Scarborough Southwest,LIB,106733,49043,48766,25586,10347,11574,0,1259,0
2015,35093,Scarborough--Agincourt,LIB,104499,41804,41556,21587,15802,3263,0,570,334
2015,35095,Scarborough--Guildwood,LIB,101914,42115,41917,25167,11108,4720,0,606,316
2015,35097,Scarborough--Rouge Park,LIB,102646,49890,49655,29913,13587,5145,0,1010,0
2015,35100,Simcoe North,CPC,108672,57260,57071,22718,24836,6037,0,2543,937
2015,35099,Simcoe--Grey,CPC,116307,65972,65747,25352,30612,6332,0,2923,528
2015,35101,Spadina--Fort York,LIB,82480,55416,55148,30141,8673,15047,0,1137,150
2015,35102,Stormont--Dundas--South Glengarry,CPC,100913,53300,53066,20452,27091,4332,0,1191,0
2015,35103,Sudbury,LIB,92048,49838,49629,23534,10473,13793,0,1509,320
2015,35104,Thornhill,CPC,110427,54815,54491,18395,31911,2814,0,627,744
2015,35105,Thunder Bay--Rainy River,LIB,82984,42259,42083,18523,8876,12483,0,2201,0
2015,35106,Thunder Bay--Superior North,LIB,82827,44786,44608,20069,7775,10339,0,6155,270
2015,35107,Timmins--James Bay,NDP,83104,37537,37271,12940,7605,15974,0,752,0
2015,35108,Toronto Centre,LIB,93971,50868,50602,29297,6167,13467,0,1315,356
2015,35109,Toronto--Danforth,LIB,104017,55850,55581,23531,5478,22325,0,2618,1629
2015,35090,Toronto--St. Paul's,LIB,103983,57224,56972,31481,15376,8386,0,1729,0
2015,35110,University--Rosedale,LIB,98605,56225,55925,27849,9790,15988,0,1641,657
2015,35111,Vaughan--Woodbridge,LIB,105450,47736,47298,23041,20746,2198,0,597,716
2015,35112,Waterloo,LIB,103192,60047,59849,29752,19318,8928,0,1713,138
2015,35113,Wellington--Halton Hills,CPC,115880,63997,63812,23279,32482,5321,0,2547,183
2015,35114,Whitby,LIB,122022,64751,64516,29003,27154,6677,0,1403,279
2015,35115,Willowdale,LIB,109680,46204,45953,24519,16990,3203,0,1025,216
2015,35117,Windsor West,NDP,118973,47189,46905,11842,9734,24085,0,1083,161
2015,35116,Windsor--Tecumseh,NDP,115528,53553,53344,14177,14656,23215,0,1047,249
2015,35118,York Centre,LIB,100277,43263,42944,20131,18893,3148,0,772,0
2015,35120,York South--Weston,LIB,116606,44068,43706,20093,8399,13281,0,892,1041
2015,35119,York--Simcoe,CPC,94616,48111,47879,18083,24058,4255,0,1483,0
2015,46001,Brandon--Souris,CPC,83814,41256,41106,15338,20666,2576,0,2526,0
2015,46002,Charleswood--St. James--Assiniboia--Headingley,LIB,81864,47352,47157,24531,18408,2842,0,1376,0
2015,46003,Churchill--Keewatinook Aski,NDP,85148,30196,29944,12575,3090,13487,0,537,255
2015,46004,Dauphin--Swan River--Neepawa,CPC,87374,41758,41598,12276,19276,5097,0,1592,3357
2015,46005,Elmwood--Transcona,NDP,85906,43268,43086,12713,14648,14709,0,1016,0
2015,46006,Kildonan--St. Paul,LIB,81794,44036,43875,18717,17478,6270,0,783,627
2015,46007,Portage--Lisgar,CPC,91019,41346,41187,10621,25060,2554,0,1637,1315
2015,46008,Provencher,CPC,88640,44914,44745,15509,25086,2371,0,1779,0
2015,46009,Saint Boniface--Saint Vital,LIB,84353,48975,48823,28530,14005,5169,0,1119,0
2015,46010,Selkirk--Interlake--Eastman,CPC,91463,49579,49363,15508,25617,5649,0,1707,882
2015,46011,Winnipeg Centre,LIB,82026,34166,33885,18471,4189,9490,0,1379,356
2015,46012,Winnipeg North,LIB,88616,34233,33964,23402,5193,4543,0,826,0
2015,46013,Winnipeg South,LIB,85540,48402,48199,28096,16709,2404,0,990,0
2015,46014,Winnipeg South Centre,LIB,90711,53759,53571,31993,15102,4799,0,1677,0
2015,47001,Battlefords--Lloydminster,CPC,70034,33864,33678,5550,20547,5930,0,575,1076
2015,47004,Carlton Trail--Eagle Creek,CPC,72607,40288,40179,5774,26004,7499,0,902,0
2015,47002,Cypress Hills--Grasslands,CPC,67834,36306,36207,5381,25050,4783,0,993,0
2015,47003,Desnethé--Missinippi--Churchill River,NDP,69471,30304,30213,10237,9105,10319,0,552,0
2015,47005,Moose Jaw--Lake Centre--Lanigan,CPC,76106,42107,41965,7545,23273,9978,0,961,208
2015,47006,Prince Albert,CPC,79344,39613,39510,7832,19673,11244,0,761,0
2015,47007,Regina--Lewvan,NDP,79587,48015,47834,13143,16711,16843,0,839,298
2015,47008,Regina--Qu'Appelle,CPC,72891,37035,36883,8401,16486,11144,0,852,0
2015,47009,Regina--Wascana,LIB,77208,42899,42723,23552,12931,5362,0,878,0
2015,47012,Saskatoon West,NDP,76704,37885,37715,9234,12401,14921,0,658,501
2015,47010,Saskatoon--Grasswood,CPC,72010,46223,46086,12165,19166,13909,0,846,0
2015,47011,Saskatoon--University,CPC,76257,44903,44773,11287,18592,14115,0,686,93
2015,47013,Souris--Moose Mountain,CPC,72058,37642,37516,5076,26315,5131,0,994,0
2015,47014,Yorkton--Melville,CPC,71270,36708,36613,6504,21683,7396,0,1030,0
2015,48001,Banff--Airdrie,CPC,105442,66817,66638,17380,42228,4521,0,2509,0
2015,48002,Battle River--Crowfoot,CPC,107140,58929,58769,5505,47552,3844,0,1868,0
2015,48003,Bow River,CPC,103871,50139,49988,6840,38701,2622,0,919,906
2015,48004,Calgary Centre,LIB,108931,61476,61249,28496,27746,3412,0,1347,248
2015,48005,Calgary Confederation,CPC,111785,67024,66808,29083,30669,4770,0,2146,140
2015,48006,Calgary Forest Lawn,CPC,108251,41392,41047,14762,19694,4006,0,1229,1356
2015,48007,Calgary Heritage,CPC,108320,58658,58430,15172,37263,4255,0,1246,494
2015,48008,Calgary Midnapore,CPC,111227,63741,63562,14396,42415,4915,0,1691,145
2015,48009,Calgary Nose Hill,CPC,109286,54817,54562,14671,32760,4836,0,1384,911
2015,48010,Calgary Rocky Ridge,CPC,108901,63459,63292,20038,38229,3665,0,1360,0
2015,48011,Calgary Shepard,CPC,110296,66559,66351,16379,43706,4532,0,1734,0
2015,48012,Calgary Signal Hill,CPC,109647,62708,62519,19108,37858,3128,0,1586,839
2015,48013,Calgary Skyview,LIB,110189,45303,44993,20644,17885,3605,0,846,2013
2015,48014,Edmonton Centre,LIB,106121,53746,53512,19902,18703,13084,0,1403,420
2015,48015,Edmonton Griesbach,CPC,107809,48231,47942,10397,19157,16309,0,1129,950
2015,48016,Edmonton Manning,CPC,106262,49186,49001,13509,22166,11582,0,1079,665
2015,48017,Edmonton Mill Woods,LIB,106103,49744,49517,20423,20331,6330,0,1096,1337
2015,48018,Edmonton Riverbend,CPC,106302,57918,57740,17428,28805,9846,0,1275,386
2015,48019,Edmonton Strathcona,NDP,103183,55821,55604,11524,17395,24446,0,1278,961
2015,48020,Edmonton West,CPC,104422,53690,53457,18649,26370,6955,0,1037,446
2015,48021,Edmonton--Wetaskiwin,CPC,110644,68541,68344,14660,44949,6645,0,1595,495
2015,48022,Foothills,CPC,105515,61127,60986,8149,46166,3919,0,1983,769
2015,48023,Fort McMurray--Cold Lake,CPC,101538,47424,47266,13403,28625,3663,0,743,832
2015,48024,Grande Prairie--Mackenzie,CPC,106738,53501,53343,7819,38895,4343,0,1673,613
2015,48025,Lakeland,CPC,104616,54934,54779,7500,39882,5513,0,1283,601
2015,48026,Lethbridge,CPC,105999,57101,56943,10532,32321,11674,0,1461,955
2015,48027,Medicine Hat--Cardston--Warner,CPC,102847,50768,50650,9085,34849,4897,0,1319,500
2015,48028,Peace River--Westlock,CPC,108095,49689,49519,6360,34342,7127,0,1247,443
2015,48030,Red Deer--Lacombe,CPC,113693,61838,61662,9235,43599,7055,0,1773,0
2015,48029,Red Deer--Mountain View,CPC,110793,62347,62212,8356,46245,5233,0,1621,757
2015,48031,St. Albert--Edmonton,CPC,105162,59354,59208,13343,26783,6609,0,821,11652
2015,48032,Sherwood Park--Fort Saskatchewan,CPC,111541,66866,66686,13615,42642,6540,0,1648,2241
2015,48033,Sturgeon River--Parkland,CPC,105733,61694,61537,9586,43220,6166,0,1875,690
2015,48034,Yellowhead,CPC,98855,52686,52525,7467,37950,4753,0,1538,817
2015,59001,Abbotsford,CPC,96819,48326,48124,15777,23229,6593,0,2416,109
2015,59002,Burnaby North--Seymour,LIB,100632,52740,52480,18938,14612,15537,0,2765,628
2015,59003,Burnaby South,NDP,105037,46162,45887,15547,12441,16094,0,1306,499
2015,59004,Cariboo--Prince George,CPC,108252,53950,53734,16921,19688,13879,0,1860,1386
2015,59005,Central Okanagan--Similkameen--Nicola,CPC,104398,62164,61973,23059,24517,11961,0,2436,0
2015,59006,Chilliwack--Hope,CPC,92734,50815,50661,17114,21445,9218,0,2386,498
2015,59007,Cloverdale--Langley City,LIB,100318,54261,54075,24617,18800,8463,0,2195,0
2015,59008,Coquitlam--Port Coquitlam,LIB,110277,56798,56511,19938,18083,15400,0,2076,1014
2015,59009,Courtenay--Alberni,NDP,110391,70034,69849,15212,19714,26582,0,8201,140
2015,59010,Cowichan--Malahat--Langford,NDP,99160,62008,61778,14685,14091,22200,0,10462,340
2015,59011,Delta,LIB,100588,55889,55689,27355,18255,8311,0,1768,0
2015,59026,Esquimalt--Saanich--Sooke,NDP,113004,68280,68081,18622,11912,23836,0,13575,136
2015,59012,Fleetwood--Port Kells,LIB,109742,49032,48763,22871,14275,10463,0,1154,0
2015,59013,Kamloops--Thompson--Cariboo,CPC,118618,69939,69765,21215,24595,21466,0,2489,0
2015,59014,Kelowna--Lake Country,LIB,110051,64385,64155,29614,25502,9039,0,0,0
2015,59015,Kootenay--Columbia,NDP,107589,63403,63206,12315,23247,23529,0,4115,0
2015,59016,Langley--Aldergrove,CPC,103084,60100,59896,21894,27333,7490,0,2644,535
2015,59017,Mission--Matsqui--Fraser Canyon,LIB,90871,44860,44651,16625,15587,9174,0,2293,972
2015,59018,Nanaimo--Ladysmith,NDP,114998,71399,71241,16753,16637,23651,0,14074,126
2015,59019,New Westminster--Burnaby,NDP,108652,53005,52642,15253,10512,22876,0,2487,1514
2015,59037,North Island--Powell River,NDP,103458,60713,60536,15416,15840,24340,0,4940,0
2015,59020,North Okanagan--Shuswap,CPC,121474,70106,69954,20949,27490,17907,0,3608,0
2015,59021,North Vancouver,LIB,109639,64572,64354,36458,17301,5015,0,5350,230
2015,59022,Pitt Meadows--Maple Ridge,LIB,94111,52271,52150,17673,16373,15450,0,2202,452
2015,59023,Port Moody--Coquitlam,NDP,108326,54841,54667,16888,16112,19706,0,1878,83
2015,59024,Prince George--Peace River--Northern Rockies,CPC,107382,52056,51859,12913,27237,8014,0,2672,1023
2015,59025,Richmond Centre,CPC,93863,40089,39862,16486,17622,4602,0,1152,0
2015,59027,Saanich--Gulf Islands,GRN,104285,68341,68140,11380,13260,6181,0,37070,249
2015,59028,Skeena--Bulkley Valley,NDP,90586,44266,44109,8257,10936,22531,0,1605,780
2015,59029,South Okanagan--West Kootenay,NDP,112096,66810,66594,18732,19871,24823,0,2792,376
2015,59030,South Surrey--White Rock,CPC,94678,56850,56631,23495,24934,5895,0,1938,369
2015,59031,Steveston--Richmond East,LIB,96610,43512,43225,19486,16630,5248,0,1587,274
2015,59032,Surrey Centre,LIB,111486,43550,43198,19471,8556,12992,0,1493,686
2015,59033,Surrey--Newton,LIB,105183,44752,44424,24869,6978,11602,0,975,0
2015,59034,Vancouver Centre,LIB,102480,58295,58048,32554,9818,11618,0,3370,688
2015,59035,Vancouver East,NDP,110097,59113,58708,16532,6322,29316,0,5395,1143
2015,59036,Vancouver Granville,LIB,99886,54010,53824,23643,14028,14462,0,1691,0
2015,59038,Vancouver Kingsway,NDP,102003,45867,45396,12625,9538,20763,0,1476,994
2015,59039,Vancouver Quadra,LIB,102416,53116,52972,31102,13683,5748,0,2229,210
2015,59040,Vancouver South,LIB,100966,44870,44611,21773,15115,6230,0,1149,344
2015,59041,Victoria,NDP,110942,72136,71895,8489,8480,30397,0,23666,863
2015,59042,West Vancouver--Sunshine Coast--Sea to Sky Country,LIB,112875,66631,66458,36300,17411,6554,0,5907,286
2015,60001,Yukon,LIB,33897,20385,20291,10887,4928,3943,0,533,0
2015,61001,Northwest Territories,LIB,41462,19077,18973,9172,3481,5783,0,537,0
2015,62001,Nunavut,LIB,31906,12023,11928,5619,2956,3171,0,182,0
2019,10001,Avalon,LIB,86494,41731,41334,19122,12855,7142,0,2215,0
2019,10002,Bonavista--Burin--Trinity,LIB,74116,32788,32179,14707,12697,3855,0,920,0
2019,10003,Coast of Bays--Central--Notre Dame,LIB,77680,34952,34182,16514,12081,4224,0,1363,0
2019,10004,Labrador,LIB,27197,11558,11419,4851,3548,2796,0,224,0
2019,10005,Long Range Mountains,LIB,86553,39002,38426,18199,10873,7609,0,1334,411
2019,10006,St. John's East,NDP,85697,45600,45072,14962,8141,21148,0,821,0
2019,10007,St. John's South--Mount Pearl,LIB,81979,41258,40666,20793,7767,10890,0,740,476
2019,11001,Cardigan,LIB,36615,22399,22167,10939,6439,1481,0,3068,240
2019,11002,Charlottetown,LIB,36094,20184,19910,8812,4040,2238,0,4648,172
2019,11003,Egmont,LIB,34168,20452,20178,8016,6934,1230,0,3998,0
2019,11004,Malpeque,LIB,36030,23327,23039,9533,5908,1495,0,6103,0
2019,12001,Cape Breton--Canso,LIB,71913,43541,42940,16694,14821,6354,0,3321,1750
2019,12002,Central Nova,LIB,71962,44882,44470,20718,13201,5806,0,3478,1267
2019,12003,Cumberland--Colchester,LIB,80590,45897,45450,16672,16219,5451,0,6015,1093
2019,12004,Dartmouth--Cole Harbour,LIB,92301,53903,53499,24259,8638,14435,0,5280,887
2019,12005,Halifax,LIB,94610,56113,55752,23681,6456,16747,0,8013,855
2019,12006,Halifax West,LIB,96255,54822,54357,26885,10488,10429,0,6555,0
2019,12007,Kings--Hants,LIB,83465,48363,48036,20806,11905,8254,0,6029,1042
2019,12008,Sackville--Preston--Chezzetcook,LIB,86498,49857,49537,19925,11211,11860,0,5725,816
2019,12009,South Shore--St. Margarets,LIB,91830,52957,52518,21886,14744,8361,0,6070,1457
2019,12010,Sydney--Victoria,LIB,72148,41093,40565,12536,11227,8146,0,2249,6407
