event_number	ed_code	ballot_sequence_number	candidate_first_name	candidate_middle_name	candidate_last_name	candidate_gender_code	candidate_occupation_english	candidate_occupation_french	elected_indicator	incumbent_indicator	candidate_vote	candidate_vote_percentage	candidate_residence	candidate_province_english	candidate_province_french	candidate_party_english_name	candidate_party_french_name
3700	ED13-004	3	William	H.	Parker	M	Audiovisual Assistant	Adjoint à l'audiovisuel	N	N	233	0.63	Fredericton	New Brunswick	Nouveau-Brunswick	Natural Law Party	Parti de la loi naturelle
3700	ED13-004	4	Andy		Scott	M	Parliamentarian	Parlementaire	Y	Y	14175	38.6	Fredericton	New Brunswick	Nouveau-Brunswick	Liberal	Libéral
3700	ED13-004	5	Raj		Venugopal	M	Researcher	Chargé d'études	N	N	10919	29.73	Fredericton	New Brunswick	Nouveau-Brunswick	Progressive Conservative	Progressiste-Conservateur
3700	ED13-005	1	John		Calder	M	Retired Teacher	Enseignant retraité	N	N	2628	6.97	Kingston	New Brunswick	Nouveau-Brunswick	N.D.P.	N.P.D.
3700	ED13-005	2	John		Herron	M	Businessman	Homme d'affaires	Y	Y	15279	40.51	Bloomfield	New Brunswick	Nouveau-Brunswick	Progressive Conservative	Progressiste-Conservateur
3700	ED13-005	3	John		King	M	Lawyer	Avocat	N	N	11422	30.28	Rothesay	New Brunswick	Nouveau-Brunswick	Liberal	Libéral
3700	ED13-005	4	Rob		Moore	M	Lawyer	Avocat	N	N	8392	22.25	Quispamsis	New Brunswick	Nouveau-Brunswick	Canadian Alliance	Alliance Canadienne
3700	ED13-006	1	Claude	J.	Albert	M	Development Agent NBACL	Agent de développement AICNB	N	N	1811	4.75	Atholville	New Brunswick	Nouveau-Brunswick	N.D.P.	N.P.D.
3700	ED13-006	2	Jeannot		Castonguay	M	Medical Doctor	Médecin	Y	N	19913	52.27	Edmundston	New Brunswick	Nouveau-Brunswick	Liberal	Libéral
3700	ED13-006	3	Scott		Chedore	M	Businessman	Homme d'affaires	N	N	1958	5.14	Dalhousie Junction	New Brunswick	Nouveau-Brunswick	Canadian Alliance	Alliance Canadienne
3700	ED13-006	4	Jean	F.	Dubé	M	Businessman	Homme d'affaires	N	Y	14417	37.84	Campbellton	New Brunswick	Nouveau-Brunswick	Progressive Conservative	Progressiste-Conservateur
3700	ED13-007	1	Ken		Clark	M	Commercial Fisherman	Pêcheur commercial	N	N	5298	15.99	Miramichi	New Brunswick	Nouveau-Brunswick	Canadian Alliance	Alliance Canadienne
3700	ED13-007	2	Allan		Goodfellow	M	Mill Worker	Employé de moulin	N	N	2453	7.4	Derby	New Brunswick	Nouveau-Brunswick	N.D.P.	N.P.D.
3700	ED13-007	3	Charles		Hubbard	M	Parliamentarian	Parlementaire	Y	Y	17047	51.44	Red Bank	New Brunswick	Nouveau-Brunswick	Liberal	Libéral
3700	ED13-007	4	David		Kelly	M	Small Business	Petite entreprise	N	N	8341	25.17	South Nelson	New Brunswick	Nouveau-Brunswick	Progressive Conservative	Progressiste-Conservateur
3700	ED13-008	1	Kathryn	M.	Barnes	F	City Councillor	Conseillère municipale	N	N	8130	17.99	Moncton	New Brunswick	Nouveau-Brunswick	Canadian Alliance	Alliance Canadienne
3700	ED13-008	2	Claudette		Bradshaw	F	Parliamentarian	Parlementaire	Y	Y	26545	58.74	Moncton	New Brunswick	Nouveau-Brunswick	Liberal	Libéral
3700	ED13-008	3	Serge		Landry	M	Teacher	Enseignant	N	N	7082	15.67	Moncton	New Brunswick	Nouveau-Brunswick	Progressive Conservative	Progressiste-Conservateur
3700	ED13-008	4	Hélène		Lapointe	F	Page Make-up	Mise en page	N	N	3139	6.95	Moncton	New Brunswick	Nouveau-Brunswick	N.D.P.	N.P.D.
3700	ED13-008	5	Laurent		Maltais	M	Educator	Éducateur	N	N	297	0.66	Moncton	New Brunswick	Nouveau-Brunswick	Natural Law Party	Parti de la loi naturelle
3700	ED13-009	1	Miville		Couture	M	Teacher	Enseignant	N	N	52	0.16	Saint John	New Brunswick	Nouveau-Brunswick	Natural Law Party	Parti de la loi naturelle
3700	ED13-009	2	Vern	M.	Garnett	M	Canadian Literacy	Travailleur de l'alphabétisation	N	N	131	0.4	Saint John	New Brunswick	Nouveau-Brunswick	Green Party	Parti Vert
3700	ED13-009	3	Rod		Hill	M	Professor	Professeur	N	N	2989	9.09	Saint John	New Brunswick	Nouveau-Brunswick	N.D.P.	N.P.D.
3700	ED13-009	4	Peter		Touchbourne	M	Realtor	Courtier en immeubles	N	N	2980	9.06	Saint John	New Brunswick	Nouveau-Brunswick	Canadian Alliance	Alliance Canadienne
3700	ED13-009	5	Elsie		Wayne	F	Parliamentarian	Parlementaire	Y	Y	16751	50.92	Saint John	New Brunswick	Nouveau-Brunswick	Progressive Conservative	Progressiste-Conservateur
3700	ED13-009	6	Jim		Wood	M	Business Owner 	Propriétaire d'entreprise	N	N	461	1.4	Saint John	New Brunswick	Nouveau-Brunswick	Marijuana Party	Parti Marijuana
3700	ED13-009	7	Paul		Zed	M	Lawyer	Avocat	N	N	9535	28.98	Rothesay	New Brunswick	Nouveau-Brunswick	Liberal	Libéral
3700	ED13-010	1	Gilles		Bernier	M	Parliamentarian	Parlementaire	N	Y	10750	33.14	Tilley	New Brunswick	Nouveau-Brunswick	Progressive Conservative	Progressiste-Conservateur
3700	ED13-010	2	Adam		Richardson	M	Occupational Therapist	Ergothérapeute	N	N	9573	29.51	Woodstock	New Brunswick	Nouveau-Brunswick	Canadian Alliance	Alliance Canadienne
3700	ED13-010	3	Andy		Savoy	M	Engineer	Ingénieur	Y	N	10897	33.6	Tobique Narrows	New Brunswick	Nouveau-Brunswick	Liberal	Libéral
3700	ED13-010	4	Carolyn		Van Dine	F	Self-employed	Travailleuse indépendante	N	N	1216	3.75	Woodstock	New Brunswick	Nouveau-Brunswick	N.D.P.	N.P.D.
3700	ED24-001	1	François		Dionne	M	Chartered Accountant	Comptable agréé	N	N	1297	3.56	Montréal	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-001	2	Daniel		Fredrick	M	Administrative Secretary	Secrétaire administratif	N	N	534	1.47	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-001	3	Sylvain		Gemme	M	Businessman	Homme d'affaires	N	N	809	2.22	Laurierville	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3700	ED24-001	4	François		Lemieux	M	Farmer	Agriculteur	N	N	15567	42.76	Amos	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-001	5	Guy		St-Julien	M	Human Resources Director	Directeur des ressources humaines	Y	Y	18198	49.99	Val-d'Or	Quebec	Québec	Liberal	Libéral
3700	ED24-002	1	Antonio		Artuso	M	Translator-Interpreter	Traducteur-Interprète	N	N	262	0.49	Montréal	Quebec	Québec	Communist	Communiste
3700	ED24-002	2	Eleni		Bakopanos	F	Parliamentarian	Parlementaire	Y	Y	28643	53.89	Montréal	Quebec	Québec	Liberal	Libéral
3700	ED24-002	3	Jessica		Chartrand	F	Student	Étudiante	N	N	3018	5.68	LaSalle	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3700	ED24-002	4	Vincent		Dorais	M	Student	Étudiant	N	N	159	0.3	Laval	Quebec	Québec	Marxist-Leninist	Marxiste-Léniniste
3700	ED24-002	5	Fatima		El Amraoui	F	International Affairs Advisor	Conseillère en affaires internationales	N	N	17132	32.23	Saint-Hubert	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-002	6	Mimi		Ghosh	F	Student	Étudiante	N	N	1123	2.11	Montréal	Quebec	Québec	Green Party	Parti Vert
3700	ED24-002	7	Steve		Moran	M	Legislative Secretary	Secrétaire législatif	N	N	997	1.88	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-002	8	Eugenia		Romain	F	Nurse	Infirmière	N	N	1816	3.42	Pierrefonds	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-003	1	Yvon		Charbonneau	M	Parliamentarian	Parlementaire	Y	Y	28134	57.86	Montréal	Quebec	Québec	Liberal	Libéral
3700	ED24-003	2	Gianni		Chiazzese	M	Full-time Student	Étudiant à temps plein	N	N	2005	4.12	Montréal	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-003	3	Jacques		Dagenais	M	Retired	Retraité	N	N	14755	30.35	Montréal	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-003	4	Hélène		Héroux	F	Cashier	Caissière	N	N	151	0.31	Montréal	Quebec	Québec	Marxist-Leninist	Marxiste-Léniniste
3700	ED24-003	5	Normand		Néron	M	Electrician	Électricien	N	N	918	1.89	Montréal	Quebec	Québec	Marijuana Party	Parti Marijuana
3700	ED24-003	6	Michel		Tanguay	M	Bailiff	Huissier	N	N	2034	4.18	Montréal	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3700	ED24-003	7	Bruce		Whelan	M	Student	Étudiant	N	N	624	1.28	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-004	1	Pierre		Audette	M	Electrician	Électricien	N	N	934	1.86	Clova	Quebec	Québec	Marijuana Party	Parti Marijuana
3700	ED24-004	2	Gilles		Bisson	M	Teacher	Enseignant	N	N	723	1.44	Mirabel	Quebec	Québec	Green Party	Parti Vert
3700	ED24-004	3	Lise		Bourgault	F	Administrator	Administratrice	N	N	21171	42.12	Chatham	Quebec	Québec	Liberal	Libéral
3700	ED24-004	4	Didier		Charles	M	Student	Étudiant	N	N	550	1.09	Ripon	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-004	5	Laurent		Filion	M	General Construction Contractor	Entrepreneur général en construction	N	N	167	0.33	Duhamel	Quebec	Québec	No Affiliation	Aucune appartenance
3700	ED24-004	6	Francine		Labelle	F	Public Relations	Relations publiques	N	N	2897	5.76	Saint-Eustache	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-004	7	Mario		Laframboise	M	Notary	Notaire	Y	N	21713	43.2	Notre-Dame-de-la-Paix	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-004	8	Marie-Thérèse		Nault	F	Writer	Écrivaine	N	N	256	0.51	Gatineau	Quebec	Québec	Natural Law Party	Parti de la loi naturelle
3700	ED24-004	9	Jean-Denis		Pelletier	M	Professional Engineer	Ingénieur	N	N	1848	3.68	Laval	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3700	ED24-005	1	Claude		Drouin	M	Parliamentarian	Parlementaire	Y	Y	26033	56.01	Saint-Georges	Quebec	Québec	Liberal	Libéral
3700	ED24-005	2	Louis		Girard	M	Sales and Representation Student	Étudiant en vente et représentation	N	N	611	1.31	Sainte-Marie	Quebec	Québec	Natural Law Party	Parti de la loi naturelle
3700	ED24-005	3	Alain		Guay	M	Storekeeper	Commerçant	N	N	5452	11.73	Sainte-Marie	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-005	4	Pierre		Malano	M	Antique Dealer	Antiquaire	N	N	436	0.94	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-005	5	Gary		Morin	M	Educator	Éducateur	N	N	12323	26.51	Québec	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-005	6	Gérard		Parent	M	Retired	Retraité	N	N	1628	3.5	Saint-Joseph	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3700	ED24-006	1	Elizabeth		Clark	F	Administrator	Administratrice	N	N	703	1.42	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-006	2	Serge		Marcil	M			Y	N	23834	48.26	Saint-Lazare	Quebec	Québec	Liberal	Libéral
3700	ED24-006	3	Roma		Myre	M	Storekeeper	Commerçant	N	N	2133	4.32	Salaberry-de-Valleyfield	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3700	ED24-006	4	Stephane		Renaud	M	Businessman	Homme d'affaires	N	N	1782	3.61	Hemmingford	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-006	5	Daniel		Turp	M	Professor	Professeur	N	Y	20938	42.39	Montréal	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-007	1	Jean		Bédard	M	Laundry Worker	Préposé à la buanderie	N	N	283	0.55	Beauport	Quebec	Québec	Marxist-Leninist	Marxiste-Léniniste
3700	ED24-007	2	Lise		Bernier	F	Life Insurance Broker	Courtière en assurance-vie	N	N	2916	5.68	Québec	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3700	ED24-007	3	Mathieu		Giroux	M	Self-employed	Travailleur indépendant	N	N	1364	2.66	Sainte-Pétronille	Quebec	Québec	Marijuana Party	Parti Marijuana
3700	ED24-007	4	Robert		Giroux	M	Financial Security Advisor	Conseiller en sécurité financière	N	N	5878	11.44	Beauport	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-007	5	Michel		Guimond	M	Parliamentarian	Parlementaire	Y	Y	21341	41.55	Boischatel	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-007	6	Eric		Hébert	M	Administrative Secretary	Secrétaire administratif	N	N	869	1.69	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-007	7	Chantal		Plante	F	Political Assistant	Adjointe politique	N	N	18714	36.43	Ottawa	Ontario	Ontario	Liberal	Libéral
3700	ED24-008	1	Suzanne		Lafond	F	Production Manager	Responsable de production	N	N	1636	4.09	Québec	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3700	ED24-008	2	François		Langlois	M	Notary	Notaire	N	N	14973	37.44	Sainte-Claire	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-008	3	Gilbert		Normand	M	Medical Doctor	Médecin	Y	Y	19163	47.91	Saint-Aubert	Quebec	Québec	Liberal	Libéral
3700	ED24-008	4	Jean-Claude		Roy	M	Farm Operator	Exploitant agricole	N	N	4224	10.56	Saint-Pierre	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-009	1	Michel		Bellehumeur	M	Lawyer	Avocat	Y	Y	31647	57.06	Berthierville	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-009	2	Jean-Pierre		De Billy	M	Retired	Retraité	N	N	823	1.48	Saint-Calixte	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-009	3	Sébastien		Hénault	M	Student	Étudiant	N	N	1464	2.64	Saint-Félix-de-Valois	Quebec	Québec	Marijuana Party	Parti Marijuana
3700	ED24-009	4	Jean-Carle		Hudon	M	Lawyer	Avocat	N	N	16669	30.05	Saint-Sulpice	Quebec	Québec	Liberal	Libéral
3700	ED24-009	5	Paul		Lavigne	M	Industrial Entrepreneur	Industriel	N	N	2011	3.63	Boucherville	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3700	ED24-009	6	Réal		Naud	M	Administrator	Administrateur	N	N	2851	5.14	Saint-Gabriel-de-Brandon	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-010	1	Claude		Brunelle	M	Teacher	Enseignant	N	N	330	0.81	Montréal	Quebec	Québec	Marxist-Leninist	Marxiste-Léniniste
3700	ED24-010	2	Denis		Coderre	M	Parliamentarian	Parlementaire	Y	Y	25403	62.22	Montréal-Nord	Quebec	Québec	Liberal	Libéral
3700	ED24-010	3	Umberto		Di Genova	M	Retired Educator	Éducateur retraité	N	N	11462	28.07	Montréal-Nord	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-010	4	Marcel	Lys	François	M	Computer Consultant	Consultant en informatique	N	N	1435	3.51	Longueuil	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-010	5	Richard		Gendron	M	Anthropologist	Anthropologue	N	N	736	1.8	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-010	6	Ulises		Nitor	M	Journalist	Journaliste	N	N	137	0.34	Verdun	Quebec	Québec	Communist	Communiste
3700	ED24-010	7	Marcel		Pitre	M	Real Estate Agent	Agent immobilier	N	N	1325	3.25	Montréal	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3700	ED24-011	1	Heward		Grafftey	M	Lawyer	Avocat	N	N	5502	12.84	Montréal	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3700	ED24-011	2	Jeff		Itcush	M	Teacher	Enseignant	N	N	480	1.12	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-011	3	André		Leroux	M	Federal Public Servant	Fonctionnaire fédéral	N	N	13363	31.17	Brigham	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-011	4	Jacques		Loyer	M	Police Officer	Policier	N	N	1977	4.61	Carignan	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-011	5	Denis		Paradis	M	Lawyer	Avocat	Y	Y	21545	50.26	Saint-Armand	Quebec	Québec	Liberal	Libéral
3700	ED24-012	1	Richard		Bélisle	M	Occupational Safety and Health Director	Directeur de la santé et sécurité au travail	N	N	2973	5.84	Longueuil	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-012	2	Normand		Chouinard	M	Area Manager	Gérant de territoire	N	N	172	0.34	Montréal	Quebec	Québec	Marxist-Leninist	Marxiste-Léniniste
3700	ED24-012	3	Sylvia		Larrass	F	Teacher	Enseignante	N	N	528	1.04	Ottawa	Ontario	Ontario	Natural Law Party	Parti de la loi naturelle
3700	ED24-012	4	Clémence		Provencher	F	Waitress	Serveuse	N	N	852	1.67	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-012	5	Jacques		Saada	M	Parliamentarian	Parlementaire	Y	Y	26806	52.69	Saint-Lambert	Quebec	Québec	Liberal	Libéral
3700	ED24-012	6	Sylvain		St-Louis	M	Granulator	Granulateur	N	N	2783	5.47	Montréal	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3700	ED24-012	7	Nicolas		Tétrault	M	Administrator	Administrateur	N	N	16758	32.94	Pierrefonds	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-013	1	Denis		Caron	M	Businessman	Homme d'affaires	N	N	17400	33.31	Otterburn Park	Quebec	Québec	Liberal	Libéral
3700	ED24-013	2	Sébastien		Duclos	M	Student	Étudiant	N	N	1751	3.35	Montréal	Quebec	Québec	Marijuana Party	Parti Marijuana
3700	ED24-013	3	Ghislain		Lebel	M	Notary	Notaire	Y	Y	26084	49.94	Richelieu	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-013	4	Darren		O'Toole	M	Student	Étudiant	N	N	769	1.47	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-013	5	Gaétan		Paquette	M	Minister	Ministre du culte	N	N	2780	5.32	Mont-Saint-Hilaire	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-013	6	Jacques		Parenteau	M	Professional Engineer	Ingénieur	N	N	3448	6.6	Chambly	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3700	ED24-014	1	Julie		Boulet	F	Pharmacist	Pharmacienne	N	N	20408	45.23	Saint-Tite	Quebec	Québec	Liberal	Libéral
3700	ED24-014	2	Marcel		Gagnon	M	Businessman	Homme d'affaires	Y	N	20423	45.26	Champlain	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-014	3	Paul		Giroux	M	Father	Père	N	N	1020	2.26	Notre-Dame-des-Anges	Quebec	Québec	Marijuana Party	Parti Marijuana
3700	ED24-014	4	Eric		Labranche	M	Day Labourer	Journalier	N	N	2599	5.76	Saint-Tite	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-014	5	Philippe		Toone	M	Network Administrator	Administrateur de réseau	N	N	672	1.49	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-015	1	Françoise		Dicaire	F	Administrator	Administratrice	N	N	1000	1.75	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-015	2	Gérard		Latulippe	M	Lawyer	Avocat	N	N	8801	15.41	Sainte-Foy	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-015	3	Richard		Marceau	M	Lawyer	Avocat	Y	Y	21867	38.29	Charlesbourg	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-015	4	Samuel		Moisan-Domm	M	Student	Étudiant	N	N	1136	1.99	Charlesbourg	Quebec	Québec	Green Party	Parti Vert
3700	ED24-015	5	Dann		Murray	F	Professor	Professeure	N	N	3256	5.7	Québec	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3700	ED24-015	6	Isabelle		Thivierge	F	Account Manager	Directrice de comptes	N	N	21045	36.85	Beauport	Quebec	Québec	Liberal	Libéral
3700	ED24-016	1	Gérard		Asselin	M	Parliamentarian	Parlementaire	Y	Y	20479	61.44	Baie-Comeau	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-016	2	Joss		Duhaime	M	Student	Étudiant	N	N	484	1.45	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-016	3	Marjolaine		Gagnon	F	Practical Nurse	Infirmière auxiliaire	N	N	9308	27.93	Sacré-Coeur-Saguenay	Quebec	Québec	Liberal	Libéral
3700	ED24-016	4	Doris		Grondin	F	Self-employed	Travailleuse indépendante	N	N	1154	3.46	Beauport	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3700	ED24-016	5	Pierre		Paradis	M	Mechanical Superintendent	Superviseur mécanique	N	N	1905	5.72	Baie-Comeau	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-017	1	Robert		Lanctôt	M	Lawyer	Avocat	Y	N	26284	47.12	Delson	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-017	2	Margaret		Larrass	F	Translator	Traductrice	N	N	743	1.33	Ottawa	Ontario	Ontario	Natural Law Party	Parti de la loi naturelle
3700	ED24-017	3	Robert		Lindblad	M	Investigator	Investigateur	N	N	622	1.12	Émard	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-017	4	Ricardo		Lopez	M	Businessman	Homme d'affaires	N	N	3120	5.59	Saint-Jacques-le-Mineur	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-017	5	Carole		Marcil	F	Regional Coordinator	Coordonnatrice régionale	N	N	22972	41.18	Delson	Quebec	Québec	Liberal	Libéral
3700	ED24-017	6	Réjeanne		Rioux	F	Representative	Représentante	N	N	2041	3.66	Saint-Constant	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3700	ED24-018	1	Mauril		Desbiens	M	Fine Arts Painter	Artiste-peintre	N	N	3797	9.11	Chicoutimi	Quebec	Québec	Independent	Indépendant
3700	ED24-018	2	André		Harvey	M	Parliamentarian	Parlementaire	Y	Y	20105	48.24	Chicoutimi	Quebec	Québec	Liberal	Libéral
3700	ED24-018	3	Alain		Ranger	M	Waiter	Serveur	N	N	698	1.67	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-018	4	Douglas		Schroeder-Tabah	M	Student	Étudiant	N	N	2001	4.8	Chicoutimi	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-018	5	Noel		Tremblay	M	Annuitant	Rentier	N	N	15073	36.17	Chicoutimi	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-019	1	Marc		Carrier	M	Computer Analyst	Analyste en informatique	N	N	2061	5.41	Rock Forest	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-019	2	Mary Ann		Dewey-Plante	F	Student	Étudiante	N	N	2422	6.36	Rock Forest	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3700	ED24-019	3	Gaston		Leroux	M	Advisor	Conseiller	N	N	14808	38.89	Saint-François-Xavier-de- Brompton	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-019	4	Christine		Moore	F	Storekeeper	Commerçante	N	N	580	1.52	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-019	5	David		Price	M	Parliamentarian	Parlementaire	Y	Y	17729	46.56	Lennoxville	Quebec	Québec	Liberal	Libéral
3700	ED24-019	6	Marc		Roy	M	Administrator	Administrateur	N	N	476	1.25	Compton	Quebec	Québec	Natural Law Party	Parti de la loi naturelle
3700	ED24-020	1	André		Béliveau	M	Representative	Représentant	N	N	14335	34.21	Drummondville	Quebec	Québec	Liberal	Libéral
3700	ED24-020	2	Lyne		Boisvert	F	Accountant	Comptable	N	N	6559	15.65	Notre-Dame-du-Bon-Conseil	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3700	ED24-020	3	Jacques		Laurin	M	Annuitant	Rentier	N	N	1621	3.87	Montréal	Quebec	Québec	Canadian Alliance	Alliance Canadienne
3700	ED24-020	4	Julie		Philion	F	Administrator	Administratrice	N	N	423	1.01	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-020	5	Pauline		Picard	F	Parliamentarian	Parlementaire	Y	Y	18970	45.27	Drummondville	Quebec	Québec	Bloc Québécois	Bloc Québécois
3700	ED24-021	1	Gérard		Binet	M	Businessman	Homme d'affaires	Y	N	17069	45.95	Saint-Méthode	Quebec	Québec	Liberal	Libéral
3700	ED24-021	2	Olivier		Chalifoux	M	Contractor	Entrepreneur	N	N	427	1.15	Lac-Mégantic	Quebec	Québec	N.D.P.	N.P.D.
3700	ED24-021	3	Jean-Guy		Chrétien	M	Parliamentarian	Parlementaire	N	Y	15703	42.27	Beaulac	Quebec	Québec	Bloc Québécois	Bloc Québécois
